Time,Dates,Sources,Headlines
8.38 am , 05 Dec 2008 ,   Source: Business Line,IT industry growth may halve to 15% this fiscal: Infosys 
3.20 pm , 04 Dec 2008 ,   Source: Moneycontrol.com,"Reduce Infosys, target of Rs 1246: P Lilladher"
11.36 am , 04 Dec 2008 ,   Source: CNBC-TV18,Hold Infosys Technologies: Mukadam
4.41 pm , 03 Dec 2008 ,   Source: CNBC-TV18,"Infosys may trade below Rs 1,000 says Bose"
9.45 am , 03 Dec 2008 ,   Source: CNBC-TV18,Infosys could see hit in pricing
8.44 am , 03 Dec 2008 ,   Source: Business Line,"IT majors hike dividends, but reduce payout "
2.39 pm , 02 Dec 2008 ,   Source: CNBC-TV18,Infy seeks suggestions from employees to cut cost
11.27 am , 02 Dec 2008 ,   Source: Moneycontrol.com,Infosys on verge of significant breakdown: Sukhani
12.23 pm , 28 Nov 2008 ,   Source: CNBC-TV18,Infosys an outperformer: Credit Suisse
12.45 pm , 25 Nov 2008 ,   Source: CNBC-TV18,Infosys an outperformer: Credit Suisse
8.42 am , 18 Nov 2008 ,   Source: Business Line,Infosys sticks to revenue guidance; looking for buyouts 
12.22 pm , 17 Nov 2008 ,   Source: Moneycontrol.com,"Buy Infosys Tech, target of Rs 1640: Motilal Oswal"
10.50 am , 17 Nov 2008 ,   Source: Moneycontrol.com,"Sell Infosys, target of Rs 1130: Anand Rathi"
8.47 am , 17 Nov 2008 ,   Source: Business Line,IT majors get more fixed price contracts 
11.19 am , 14 Nov 2008 ,   Source: CNBC-TV18,Infosys may miss upper-end Q3 dollar guidance: CLSA
8.47 am , 14 Nov 2008 ,   Source: Business Line,IT majors prefer to stay �liquid� 
12.13 pm , 12 Nov 2008 ,   Source: Moneycontrol.com,Buy Infosys: Parag Parikh
6.52 pm , 10 Nov 2008,@,Finacle from Infosys wins at Banking Technology Awards 2008
5.01 pm , 06 Nov 2008 ,   Source: CNBC-TV18,Infosys has support at Rs 1220-1230: Mohindar
1.41 pm , 06 Nov 2008 ,   Source: CNBC-TV18,Expect 18-20% upside in Infosys: R Shah
1.35 pm , 06 Nov 2008 ,   Source: CNBC-TV18,Infosys has resistance at Rs 1500-1600: S Agarwal
12.29 pm , 04 Nov 2008,@,Infosys BPO recognised at Six Sigma Global Summit
10.36 am , 04 Nov 2008 ,   Source: CNBC-TV18,Infosys has target of Rs 1800: Mathew
2.58 pm , 31 Oct 2008 ,   Source: CNBC-TV18,"Satyam, Infosys can do well: Mohoni"
2.00 pm , 30 Oct 2008 ,   Source: CNBC-TV18,Diwali blues: How hard is India Inc hit?
9.01 am , 29 Oct 2008 ,   Source: Business Line,Hiring by top 5 cos down 36% 
9.00 am , 25 Oct 2008 ,   Source: Business Line,Cos see more headroom for growth in Europe
11.46 am , 22 Oct 2008 ,   Source: CNBC-TV18,Infosys has resistance at Rs 1320-1410: N Pillai
10.48 am , 21 Oct 2008 ,   Source: CNBC-TV18,"Buy Satyam, Infosys: Sukhani"
5.18 pm , 16 Oct 2008 ,   Source: Moneycontrol.com,Accumulate Infosys; target Rs 1443: P Lilladher
2.37 pm , 15 Oct 2008,@,Bharti Airtel partners with Infosys to deliver DTH service
4.38 pm , 14 Oct 2008 ,   Source: Moneycontrol.com,Hold Infosys; target Rs 1443: Emkay Global
2.56 pm , 14 Oct 2008 ,   Source: CNBC-TV18,"Hold Infosys, target of Rs 1410: ICICI Securities"
1.17 pm , 14 Oct 2008 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 2000: Karvy"
6.24 pm , 13 Oct 2008 ,   Source: Moneycontrol.com,"Reduce Infosys, target of Rs 1390: IIFL"
5.57 pm , 13 Oct 2008 ,   Source: Moneycontrol.com,"Accumulate Infosys, target of Rs 1426: Religare"
4.52 pm , 13 Oct 2008 ,   Source: CNBC-TV18,"Buy Infosys, target of Rs 2400: Deutsche Bank"
3.35 pm , 13 Oct 2008 ,   Source: CNBC-TV18,Credit Suisse neutral on Infosys
12.45 pm , 13 Oct 2008 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 1713: Angel"
12.23 pm , 13 Oct 2008 ,   Source: Moneycontrol.com,Infosys a market performer: India Infoline
11.10 am , 13 Oct 2008 ,   Source: Moneycontrol.com,"Hold Infosys, target of Rs 1234: Reliance Money"
10.31 am , 13 Oct 2008 ,   Source: CNBC-TV18,Buy Infosys at Rs 900-1000: Sukhani 
12.34 pm , 11 Oct 2008 ,   Source: Moneycontrol.com,Infosys sees over 50% erosion in market cap
2.46 pm , 10 Oct 2008 ,   Source: Moneycontrol.com,FY09 EPS seen at Rs 101.06: Infosys
11.45 am , 10 Oct 2008,@,Infosys Q2 revenues grew by 32% YoY; sequential growth 12%
11.17 am , 10 Oct 2008 ,   Source: CNBC-TV18,Infosys may slip to Rs 960-1000: Gujral
9.28 am , 10 Oct 2008 ,   Source: CNBC-TV18,Infosys Q3 revenues to degrow by 3.4%
9.14 am , 10 Oct 2008 ,   Source: CNBC-TV18,Infosys Q2 net up 10% at Rs 1432 cr; lowers FY09 guidance
8.14 am , 10 Oct 2008 ,   Source: CNBC-TV18,Infosys Q2 net seen up 9.6% to Rs 1427.5 cr
8.00 am , 10 Oct 2008 ,   Source: Moneycontrol.com,Infosys Q2 PAT seen at Rs 1392 cr: Anagram
3.19 pm , 08 Oct 2008 ,   Source: Moneycontrol.com,Infosys Q2 PAT seen at Rs 1379 cr: Religare
12.44 pm , 08 Oct 2008 ,   Source: CNBC-TV18,Infosys has support at Rs 1070: Mathew
12.05 pm , 08 Oct 2008 ,   Source: Moneycontrol.com,Infosys Q2 PAT seen at Rs 1357.1 cr: P Lilladher
2.34 pm , 07 Oct 2008 ,   Source: Moneycontrol.com,Infosys Q2 PAT seen at Rs 1403 cr: KRChoksey
12.37 pm , 07 Oct 2008 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 2000: Karvy"
9.09 am , 07 Oct 2008 ,   Source: Business Line,IT cos may report sequential topline growth in Q2
6.12 pm , 06 Oct 2008 ,   Source: CNBC-TV18,Infosys has support at Rs 1250-1275: D Dutta
10.22 am , 06 Oct 2008 ,   Source: CNBC-TV18,"Pick Infosys in IT space, says Vijay"
8.47 am , 03 Oct 2008 ,   Source: Business Line,Axon prefers HCL Tech�s offer to Infosys� 
12.09 pm , 02 Oct 2008 ,   Source: CNBC-TV18,Axon board withdraws Infosys recommendation
4.24 pm , 30 Sep 2008 ,   Source: CNBC-TV18,Infy Sept qtr PAT seen up 10.5% at Rs 1439 cr
8.45 pm , 29 Sep 2008 ,   Source: CNBC-TV18,Infy deadline for Axon expires: Road ahead for deal 
8.39 pm , 29 Sep 2008 ,   Source: CNBC-TV18,Infy deadline for Axon expires: Road ahead for deal
10.18 pm , 26 Sep 2008 ,   Source: CNBC-TV18,Axon counter offer: Options for Infosys
12.25 pm , 26 Sep 2008 ,   Source: CNBC-TV18,Infosys has support at Rs 1380-1400: Mathew
4.45 pm , 25 Sep 2008 ,   Source: CNBC-TV18,Credit Suisse neutral on Infosys
12.01 pm , 25 Sep 2008 ,   Source: CNBC-TV18,"Below Rs 1500, Infosys may test Rs 1300: Guppy"
5.00 pm , 24 Sep 2008 ,   Source: CNBC-TV18,Technology space looking weak: Bhambwani
10.57 am , 17 Sep 2008 ,   Source: CNBC-TV18,Buy Infosys at Rs 1400: Gujral
4.42 pm , 15 Sep 2008 ,   Source: CNBC-TV18,Reliance good buy around Rs 1700-1750: Gujral
4.11 pm , 15 Sep 2008 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 2079: KRChoksey"
3.24 pm , 15 Sep 2008 ,   Source: Moneycontrol.com,"Hold Infosys, target of Rs 1836: Emkay Global"
2.23 pm , 15 Sep 2008 ,   Source: CNBC-TV18,Lehman Brothers bankruptcy impact on Indian IT cos
2.10 pm , 15 Sep 2008 ,   Source: CNBC-TV18,Infosys a decent buy: Baliga
1.14 pm , 15 Sep 2008 ,   Source: CNBC-TV18,Will Lehman Bros' bankruptcy hit Indian IT cos? 
4.31 pm , 12 Sep 2008 ,   Source: CNBC-TV18,Infosys can go down to Rs 1400-1450: Mohindar
2.23 pm , 12 Sep 2008 ,   Source: CNBC-TV18,Infy likely to miss Q2 FY09 $ revenue guidance
10.31 am , 12 Sep 2008 ,   Source: CNBC-TV18,Re depreciation to offset margin impact: Infosys
12.35 pm , 11 Sep 2008 ,   Source: NewsWire18,Infy to review WB operations post-Singur row
9.27 am , 10 Sep 2008 ,   Source: Business Line,IT majors line up for BSNL�s Rs 500-cr deal 
2.00 pm , 08 Sep 2008 ,   Source: CNBC-TV18,Infosys to invt add'l Rs 500cr in Hinjewadi facility
6.18 pm , 04 Sep 2008 ,   Source: CNBC-TV18,"TCS, Infosys has 5-8% upside: Mohindar"
4.51 pm , 04 Sep 2008 ,   Source: CNBC-TV18,Hold Infosys; target of Rs 1899: Asit C Mehta
4.29 pm , 02 Sep 2008 ,   Source: Moneycontrol.com,Infosys has target of Rs 2044: ICICI direct.com
3.33 pm , 02 Sep 2008 ,   Source: Moneycontrol.com,Buy Infosys; target Rs 2090: Justtrade.in 
12.24 pm , 02 Sep 2008 ,   Source: Moneycontrol.com,"Reduce Infosys, target Rs 1710: IIFL"
4.45 pm , 01 Sep 2008,@,Finacle powers e-banking gwth at Israel Discount Bk
4.19 pm , 01 Sep 2008 ,   Source: CNBC-TV18,Infosys can go upto Rs 1850-1900: Gujral
7.11 pm , 29 Aug 2008,@,Infosys inaugurates its 2nd BPO Campus in Jaipur
4.18 pm , 29 Aug 2008 ,   Source: Moneycontrol.com,"Hold Infosys, target of Rs 1836: Emkay Global"
12.40 pm , 28 Aug 2008 ,   Source: CNBC-TV18,"Buy Infosys, target Rs 2022: Reliance Money"
11.00 am , 28 Aug 2008 ,   Source: CNBC-TV18,"Invest in Infosys, Satyam, TCS: Baliga"
1.28 pm , 27 Aug 2008 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 2250: Karvy"
11.00 am , 27 Aug 2008 ,   Source: Moneycontrol.com,"Buy Infosys Technologies, target Rs 2124: Angel "
5.13 pm , 26 Aug 2008 ,   Source: Moneycontrol.com,Infosys a marketperformer: P Lilladher
1.00 pm , 26 Aug 2008 ,   Source: Moneycontrol.com,"Reduce Infosys, target of Rs 1710: IIFL"
11.04 am , 26 Aug 2008 ,   Source: Moneycontrol.com,"Buy Infosys Technologies, target of Rs 2130: Sharekhan"
10.14 am , 26 Aug 2008 ,   Source: CNBC-TV18,"Pick Infosys, says PN Vijay"
10.11 pm , 25 Aug 2008 ,   Source: CNBC-TV18,Axon deal to raise our SAP-based solutions abilities: Infy
8.18 pm , 25 Aug 2008 ,   Source: Moneycontrol.com,Infy will offer �6 per share of Axon
6.08 pm , 25 Aug 2008,@,Infosys acquires Axon Group plc
5.24 pm , 25 Aug 2008 ,   Source: CNBC-TV18,Infosys acquires UK co for � 407.1 m
9.01 am , 22 Aug 2008 ,   Source: Business Line,Wait gets longer for IT hires as slowdown bites 
1.24 pm , 21 Aug 2008,@,Infosys BPO restructures its procurement biz
2.00 pm , 18 Aug 2008 ,   Source: CNBC-TV18,Hold Infosys with stoploss of Rs 1550: Bhambwani
1.13 pm , 13 Aug 2008,@,"TCS, Infosys & Wipro referred as 'India-3': Gartner"
12.38 pm , 13 Aug 2008 ,   Source: CNBC-TV18,Exit Infosys above Rs 1800: D Mehta
10.27 pm , 01 Aug 2008 ,   Source: CNBC-TV18,CNBC TV18's June quarter analysis
8.25 am , 28 Jul 2008 ,   Source: Business Line,Domestic BPO sector to treble revenues by 2012 
9.00 am , 26 Jul 2008 ,   Source: Business Line,Infy looks for new ways to increase revenue productivity
8.41 am , 25 Jul 2008 ,   Source: Business Line,Finacle upbeat on transformational deals 
6.33 pm , 23 Jul 2008,@,Finacle from Infosys implemented in record time for ANZ
5.04 pm , 18 Jul 2008 ,   Source: CNBC-TV18,"Below Rs 380, Satyam can slip to Rs 360: E Mathew"
1.13 pm , 18 Jul 2008,@,Finacle from Infosys Fortifies Treasury Operations at HPB
8.50 am , 18 Jul 2008 ,   Source: CNBC-TV18,"Outlook stable; see better pricing, realisations: Wipro"
10.26 am , 17 Jul 2008 ,   Source: CNBC-TV18,"Satyam, Infosys look strong: N Pillai"
4.34 pm , 16 Jul 2008 ,   Source: CNBC-TV18,Infosys a good bet Rs 1400: Choksey
11.37 am , 15 Jul 2008 ,   Source: Moneycontrol.com,"Hold Infosys, target of Rs 1836: Emkay Global"
10.28 am , 15 Jul 2008 ,   Source: CNBC-TV18,Infosys may slips to Rs 1400: Gujral
9.51 am , 15 Jul 2008 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 2250: Karvy"
12.37 pm , 14 Jul 2008 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 2124: Angel"
11.46 am , 14 Jul 2008 ,   Source: CNBC-TV18,Below Rs 1500 Infosys a good investment bet: K Karwa
10.51 am , 14 Jul 2008 ,   Source: Moneycontrol.com,Infosys a market performer: India Infoline
12.10 pm , 12 Jul 2008 ,   Source: CNBC-TV18,Infosys arrests attrition; credits global slowdown
7.12 pm , 11 Jul 2008 ,   Source: Moneycontrol.com,Infy Q2 cons revenues seen in $1215-1225m range
5.43 pm , 11 Jul 2008 ,   Source: CNBC-TV18,Wages to be muted going forward: Infosys
5.09 pm , 11 Jul 2008 ,   Source: CNBC-TV18,Infy guides FY09 EPS at Rs 99.34-101.06
4.02 pm , 11 Jul 2008 ,   Source: Moneycontrol.com,Infosys can touch Rs 1500: Gujral
3.31 pm , 11 Jul 2008 ,   Source: CNBC-TV18,Infosys has target of Rs 2064: H Shah
2.59 pm , 11 Jul 2008 ,   Source: Moneycontrol.com,Infosys expects 22-24% growth on YoY
11.45 am , 11 Jul 2008,@,"Infosys Q1 revenues grew by 28.7% YoY,(Indian GAAP)"
11.32 am , 11 Jul 2008,@,"Infosys Q1 revenues grew by 24.5% YoY, (US GAAP)"
10.32 am , 11 Jul 2008 ,   Source: CNBC-TV18,Infosys Tech guidance for Q2 and FY09
10.21 am , 11 Jul 2008 ,   Source: CNBC-TV18,IT continue to outperform: N Shah
9.43 am , 11 Jul 2008 ,   Source: CNBC-TV18,See 5-10% upside in bellwether tech stks: Experts
9.00 am , 11 Jul 2008 ,   Source: CNBC-TV18,Infosys Q1 net jumps 4.24% at Rs 1302 cr
5.21 pm , 10 Jul 2008 ,   Source: CNBC-TV18,"Infosys has resistance at Rs 1,925: E Mathew"
4.14 pm , 10 Jul 2008 ,   Source: CNBC-TV18,Hold Infosys: Dhawan
2.57 pm , 10 Jul 2008 ,   Source: CNBC-TV18,Experts see Infy Q1 topline above 7%
1.39 pm , 10 Jul 2008 ,   Source: CNBC-TV18,Infosys can test Rs 2400: B Shah 
1.29 pm , 10 Jul 2008 ,   Source: CNBC-TV18,Infosys likely to beat guidance with better volumes
1.07 pm , 10 Jul 2008 ,   Source: CNBC-TV18,"Hold Infosys, says A Madan"
12.59 pm , 10 Jul 2008 ,   Source: CNBC-TV18,"Exit Infosys, says Mohindar"
11.00 am , 10 Jul 2008 ,   Source: CNBC-TV18,Infosys Q1FY09 net profit seen up 1.9% at Rs 1272.2 cr
6.29 pm , 08 Jul 2008 ,   Source: Moneycontrol.com,Infosys Jun '08 PAT seen down 2% at Rs 1224.5 cr
2.36 pm , 08 Jul 2008 ,   Source: CNBC-TV18,Infosys has support at Rs 1680: Bhambwani
12.05 pm , 08 Jul 2008 ,   Source: Moneycontrol.com,Infosys Q1 PAT seen at Rs 1238.4 cr: Emkay
9.49 am , 08 Jul 2008 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 2250: Karvy"
3.51 pm , 07 Jul 2008 ,   Source: Moneycontrol.com,Infosys Jun '08 qtr PAT seen up 7.1% at Rs 1338 cr: Angel
11.00 am , 07 Jul 2008 ,   Source: CNBC-TV18,Some upside left in IT space: Vijay
10.45 am , 07 Jul 2008 ,   Source: CNBC-TV18,Infosys can head upto Rs 1950-2000: Gujral
12.13 pm , 05 Jul 2008 ,   Source: CNBC-TV18,Big IT on prowl for consulting cos
4.09 pm , 02 Jul 2008 ,   Source: CNBC-TV18,Infosys looks pretty strong: Bose
1.52 pm , 28 Jun 2008 ,   Source: CNBC-TV18,K'taka govt set to design new IT policy
3.10 pm , 26 Jun 2008,@,"Infosys BPO, i-mint to launch employee rewards program"
10.38 am , 25 Jun 2008 ,   Source: CNBC-TV18,India Inc to see tough times ahead: Infy
5.00 pm , 23 Jun 2008 ,   Source: CNBC-TV18,"SRF,Suzlon,Tata Steel, Infosys can make money: Sukhani"
9.01 am , 23 Jun 2008 ,   Source: CNBC-TV18,Indian IT cos eyeing Europe as derisking strategy
3.17 pm , 20 Jun 2008 ,   Source: Moneycontrol.com,"Sell Infosys, target of Rs 1670: India Infoline "
2.11 pm , 19 Jun 2008 ,   Source: CNBC-TV18,"Hold Infosys, TCS: Bhambwani"
10.27 am , 18 Jun 2008 ,   Source: CNBC-TV18,Buy Infosys at Rs 1850-1860: Mathew
9.26 am , 18 Jun 2008 ,   Source: CNBC-TV18,"After rising Re, US recession, SEZ Act to hit IT cos next?"
1.10 pm , 17 Jun 2008 ,   Source: CNBC-TV18,STPI policy clear on tax exemption for SEZ profits: Infy
5.04 pm , 13 Jun 2008 ,   Source: Moneycontrol.com,I-Flex Solutions can touch Rs 1550: Gujral
4.38 pm , 12 Jun 2008 ,   Source: CNBC-TV18,Avoid real estate space: Subramanian
1.05 pm , 12 Jun 2008,@,Gartner: Top 6 IT service providers outpace mkt gwth in 07
9.10 am , 12 Jun 2008 ,   Source: Business Line,US Bill seeks to ease green card restrictions 
12.00 pm , 11 Jun 2008 ,   Source: CNBC-TV18,"Infosys around Rs 1,800-1,850 a great buy: Gujral"
9.29 am , 10 Jun 2008 ,   Source: CNBC-TV18,Fuel price hike hits BPOs
3.38 pm , 06 Jun 2008 ,   Source: CNBC-TV18,Buy MindTree: Chakrabarty
11.17 am , 06 Jun 2008 ,   Source: CNBC-TV18,Infosys a safer bet: Srivastava
5.31 pm , 05 Jun 2008 ,   Source: CNBC-TV18,IT cos lead change for a greener world
11.42 am , 05 Jun 2008 ,   Source: CNBC-TV18,Infosys may cross Rs 2000: Gujral
12.39 pm , 02 Jun 2008 ,   Source: CNBC-TV18,Buy IT stocks on declines: VK Sharma
10.43 am , 02 Jun 2008 ,   Source: CNBC-TV18,Infosys has target of Rs 2060-2070: Bose
8.42 am , 02 Jun 2008 ,   Source: Business Line,Infosys directors get 81% more cash compensation 
1.02 pm , 31 May 2008 ,   Source: CNBC-TV18,New B'lore airport worrisome for IT giants
4.24 pm , 28 May 2008,@,BBVA & Finacle from Infosys sign global partnership
4.15 pm , 28 May 2008 ,   Source: CNBC-TV18,Book profits in technology stocks: Manghnani
4.43 pm , 27 May 2008 ,   Source: CNBC-TV18,TCS has target of Rs 1020-1030: Mohindar
9.18 am , 24 May 2008 ,   Source: Business Line,Infosys eyeing buyouts in Europe 
3.40 pm , 23 May 2008,@,Harbinger�s Elicitus Wins �Best Authoring Tool� Award
8.28 am , 22 May 2008 ,   Source: Business Line,Infosys hires consultant to chalk out revamp plan
8.22 am , 21 May 2008 ,   Source: Business Line,Marginal rise in Infosys� brand value 
5.10 pm , 19 May 2008,@,Infosys BPO shines among FAO Today Superstars rankings
4.45 pm , 16 May 2008 ,   Source: CNBC-TV18,Buy Infosys Technologies at lower levels: Sukhani
4.51 pm , 15 May 2008,@,SV Green Homes develop India's largest green homes township
6.54 pm , 14 May 2008,@,Infosys BPO is COPC-2000 CSP Standard Certified
4.43 pm , 14 May 2008 ,   Source: CNBC-TV18,Buy Infosys on decline towards Rs 1700: Gujral
4.09 pm , 13 May 2008 ,   Source: CNBC-TV18,"Wipro, TCS, HCL sitting on high forex hedge piles"
1.54 pm , 12 May 2008,@,"IT Services, BPO to survive the US slowdown:Global Services"
6.19 pm , 08 May 2008 ,   Source: CNBC-TV18,Satyam safer than Infosys: E Mathew
2.14 pm , 08 May 2008 ,   Source: CNBC-TV18,Infosys has target of Rs 2400-2500: T Harihar
2.10 pm , 08 May 2008 ,   Source: CNBC-TV18,Infosys has support at Rs 1700: Mohindar
5.23 pm , 07 May 2008 ,   Source: CNBC-TV18,Cognizant Tech Q1 up 7.2% to USD 643.1 mn
4.56 pm , 07 May 2008 ,   Source: CNBC-TV18,Mohindar sees good upside in Infosys on the short term
2.18 pm , 05 May 2008 ,   Source: CNBC-TV18,"Hold Infosys Tech, says Chakrabarty"
12.56 pm , 05 May 2008 ,   Source: CNBC-TV18,Infosys can test Rs 1850-1880: Bhambwani
11.22 am , 02 May 2008 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 2250: Karvy"
5.27 pm , 30 Apr 2008 ,   Source: CNBC-TV18,"Above Rs1785, Infosys can go upto Rs 1970: Manghnani"
4.43 pm , 24 Apr 2008 ,   Source: CNBC-TV18,"West Bengal opens doors to Infosys, Wipro"
10.10 am , 23 Apr 2008 ,   Source: CNBC-TV18,Don't buy largecap IT stocks: Chakrabarty
5.51 pm , 22 Apr 2008 ,   Source: CNBC-TV18,"Satyam, Infosys emerge as sentiment leaders in IT space"
11.51 am , 22 Apr 2008 ,   Source: CNBC-TV18,Wipro may slips to Rs 420: Bose
2.00 pm , 21 Apr 2008 ,   Source: CNBC-TV18,Satyam has support at Rs 440: Bhambwani
8.47 am , 18 Apr 2008 ,   Source: Business Line,"Infosys scouting for buys in Europe, US"
4.02 pm , 17 Apr 2008 ,   Source: CNBC-TV18,Reliance Industries has target of Rs 2820
10.21 am , 17 Apr 2008 ,   Source: Moneycontrol.com,"Accumulate Infosys, target of Rs 1836: Emkay"
6.45 pm , 16 Apr 2008 ,   Source: CNBC-TV18,"Buy Infosys, TCS, Satyam on fall: Pillai"
5.58 pm , 16 Apr 2008,@,Finacle from Infosys positioned in Leaders Quadrant
4.12 pm , 16 Apr 2008 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 1822: Angel"
3.55 pm , 16 Apr 2008 ,   Source: CNBC-TV18,Limited downside in IT stocks: Baliga
3.15 pm , 16 Apr 2008 ,   Source: Moneycontrol.com,"Accumulate Infosys, target of Rs 1700: Khandwala"
10.48 am , 16 Apr 2008 ,   Source: Moneycontrol.com,"Sell Infosys, target of Rs 1341: IndiaInfoline"
10.41 am , 16 Apr 2008 ,   Source: CNBC-TV18,Infosys has target of Rs 1620: Bose
3.31 pm , 15 Apr 2008 ,   Source: Moneycontrol.com,Buy Infosys: Angel Broking
2.08 pm , 15 Apr 2008 ,   Source: CNBC-TV18,Remain invested in Infosys: Tulsian
2.07 pm , 15 Apr 2008 ,   Source: Moneycontrol.com,Expect 19-20% growth in topline: Infosys Tech
1.17 pm , 15 Apr 2008 ,   Source: CNBC-TV18,Buy IT stocks on dip: Mohoni
12.45 pm , 15 Apr 2008 ,   Source: CNBC-TV18,Infosys revenue growth slowing down
12.26 pm , 15 Apr 2008 ,   Source: CNBC-TV18,Infosys FY08 sales at Rs 16692 crore
11.10 am , 15 Apr 2008 ,   Source: CNBC-TV18,Infosys can test Rs 1750: Gujral
10.38 am , 15 Apr 2008,@,Infosys reports revenue of $4.18bn;YoY gwth of 35%(US GAAP)
10.22 am , 15 Apr 2008,@,Infosys reports fiscal 08 revenue gwth of 20%(Indian GAAP)
9.43 am , 15 Apr 2008 ,   Source: CNBC-TV18,MTM operating loss of $7 m on hedging: Infy
9.34 am , 15 Apr 2008 ,   Source: Moneycontrol.com,"Infosys FY09 revenues seen at Rs 19,894-20,214 cr"
8.49 am , 15 Apr 2008 ,   Source: Moneycontrol.com,Infosys FY08 net profit at Rs 4659 cr; EPS at Rs 81.56
7.28 am , 15 Apr 2008 ,   Source: Moneycontrol.com,Infosys Q4 net profit seen at Rs 1253.8 cr
6.19 pm , 11 Apr 2008 ,   Source: Moneycontrol.com,Infosys Q4 PAT seen at Rs 1234.9 cr: Khandwala
12.57 pm , 11 Apr 2008 ,   Source: CNBC-TV18,Infosys FY08 net seen up 21.1% at Rs 4663.8 cr
12.54 pm , 10 Apr 2008 ,   Source: CNBC-TV18,Book profits in Infosys on rallies: Mukadam
12.18 pm , 10 Apr 2008 ,   Source: CNBC-TV18,Infosys has strong support at Rs 1250-1350: R Jain
4.00 pm , 09 Apr 2008 ,   Source: Moneycontrol.com,Infosys Mar qtr PAT seen up at Rs 1269.7 cr
11.20 am , 09 Apr 2008 ,   Source: CNBC-TV18,Earnings growth for Infy to be around 15-25%: Moshe Katri
8.25 pm , 08 Apr 2008 ,   Source: CNBC-TV18,Europe no longer an IT hotspot 
4.23 pm , 08 Apr 2008 ,   Source: Moneycontrol.com,Infosys Q4 sales expected to go up 6.5% at Rs 4548.9 cr
11.12 am , 08 Apr 2008 ,   Source: CNBC-TV18,Sell Aptech at levels of Rs 228-230: Bose
2.12 pm , 07 Apr 2008 ,   Source: Moneycontrol.com,Infosys Q4FY08 PAT seen up 3.9% at Rs 1279 cr: Angel
2.13 pm , 04 Apr 2008 ,   Source: CNBC-TV18,Sell IT stocks on every rise: G Shah
10.25 am , 04 Apr 2008 ,   Source: CNBC-TV18,Infosys may add another Rs 150-200: Mathew
8.26 pm , 03 Apr 2008 ,   Source: CNBC-TV18,Big IT finds tax havens in SEZs 
4.30 pm , 03 Apr 2008 ,   Source: CNBC-TV18,"Infosys, TCS, Satyam in a downtrend: Bose"
5.59 pm , 02 Apr 2008,@,Infosys Tech receives Boeing Performance Excellence Award
2.55 pm , 02 Apr 2008 ,   Source: CNBC-TV18,Infosys can test Rs 1750: Mohindar
2.45 pm , 31 Mar 2008 ,   Source: CNBC-TV18,Buy Infosys on declines: Mathew
10.30 am , 31 Mar 2008 ,   Source: CNBC-TV18,Buy largecap IT stocks for trading: Manghnani
9.57 am , 31 Mar 2008 ,   Source: CNBC-TV18,Profit of cos to be eroded after ICAI ruling
4.42 pm , 28 Mar 2008 ,   Source: CNBC-TV18,Infosy could head upto Rs 1700-1750: Gujral
12.25 pm , 26 Mar 2008,@,S&P launches India 10 Index
11.36 am , 26 Mar 2008 ,   Source: CNBC-TV18,"Hold Infosys, says Sukhani"
1.37 pm , 20 Mar 2008 ,   Source: CNBC-TV18,IT cos moving to Vizag from Hyderabad
3.01 pm , 19 Mar 2008,@,"Finacle powers transformation at Aspis Bank, Greece"
2.50 pm , 19 Mar 2008,@,Teamlease & Rajasthan Govt organize Livelihood Mela
2.26 pm , 19 Mar 2008 ,   Source: CNBC-TV18,Infosys can test Rs 1380-1400: Mathew
4.05 pm , 08 Mar 2008,@,Blue Star Infotech appoints John Graham as Global Biz Head
1.42 pm , 07 Mar 2008,@,3i opens Knowledge & Resource Centre in India
4.33 pm , 05 Mar 2008 ,   Source: CNBC-TV18,"7-10% headroom in Infosys, TCS"
1.25 pm , 05 Mar 2008,@,Finacle completes Phase1 of implementation in Stroyvestbank
11.27 am , 05 Mar 2008 ,   Source: CNBC-TV18,Buy Infosys for long term: Sukhani
4.36 pm , 28 Feb 2008 ,   Source: CNBC-TV18,Buy Infosys above Rs 1750
7.30 pm , 27 Feb 2008,@,Cummins selects Infosys as Global Preferred Vendor for IT
11.57 am , 27 Feb 2008,@,iGATE Corporation names Phaneesh Murthy as CEO
7.20 pm , 26 Feb 2008,@,Infosys empowers Indian farmers
1.40 pm , 26 Feb 2008 ,   Source: CNBC-TV18,Buy Infosys Technologies on dips: Madan
12.53 pm , 26 Feb 2008 ,   Source: CNBC-TV18,Infosys may test Rs 1950-2000: Mohindar
2.37 pm , 23 Feb 2008 ,   Source: CNBC-TV18,Industry in Bangalore pushing for completion of BMIC
4.25 pm , 21 Feb 2008 ,   Source: Moneycontrol.com,Satyam has resistance between Rs 470-484
4.21 pm , 21 Feb 2008 ,   Source: CNBC-TV18,Dalal positive on IT stocks
