Time,Dates,Sources,Headlines
2.07 pm , 19 Jun 2014 ,   Source: CNBC-TV18,"Buy Infosys 3300 Call, sell 3350 Call: Chandan Taparia"
12.28 pm , 19 Jun 2014 ,   Source: CNBC-TV18,"Buy Infosys, TCS: Sudarshan Sukhani"
10.09 am , 18 Jun 2014 ,   Source: CNBC-TV18,"Enter Infosys, may head higher: Sudarshan Sukhani"
9.11 pm , 16 Jun 2014 ,   Source: PTI,Major events in my life linked to milestones at Infy: Kris
5.00 pm , 16 Jun 2014 ,   Source: CNBC-TV18,"Prefer Infosys over TCS, says Dilip Bhat"
4.46 pm , 16 Jun 2014 ,   Source: PTI,China no threat to Indian IT: Infosys
3.28 pm , 16 Jun 2014 ,   Source: CNBC-TV18,"Buy Infosys, HCL Tech, TCS: Sandip Agarwal"
2.38 pm , 16 Jun 2014 ,   Source: CNBC-TV18,"Buy Infosys 3200 Call, sell 3300 Call: Bhavin Desai"
1.02 pm , 16 Jun 2014 ,   Source: CNBC-TV18,"How Edelweiss views TCS growth prospects, Infosys CEO appt"
12.21 pm , 16 Jun 2014 ,   Source: CNBC-TV18,"Buy Infosys, advises Hemant Thukral"
5.31 pm , 14 Jun 2014 ,   Source: CNBC-TV18,Sikka to chart own course sans founder interference: Murthy
3.26 pm , 14 Jun 2014 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3900: Religare Capital
1.56 pm , 14 Jun 2014 ,   Source: CNBC-TV18,"Buy private bank, pharma stocks: Pathik Gandotra"
5.29 pm , 13 Jun 2014 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3650: Motilal Oswal
2.43 pm , 13 Jun 2014 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3579: Kotak Sec
1.38 pm , 13 Jun 2014 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3920: PLilladher
1.35 pm , 13 Jun 2014 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3800: Emkay
8.45 pm , 12 Jun 2014 ,   Source: CNBC-TV18,Why Vishal Sikka's non-IT service background isn't a worry
6.58 pm , 12 Jun 2014 ,   Source: CNBC-TV18,Sikka good for Infy; can't say attrition will end soon: Pai
5.54 pm , 12 Jun 2014 ,   Source: CNBC-TV18,Vishal Sikka is a 'transformation leader': KV Kamath
5.21 pm , 12 Jun 2014 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 3400: ICICIdirect
4.52 pm , 12 Jun 2014 ,   Source: CNBC-TV18,Infosys may touch Rs 3350: Ashish Chaturmohta
4.47 pm , 12 Jun 2014 ,   Source: Firstpost.com,Murthy failed to do a Steve Jobs: Now will Sikka deliver
4.45 pm , 12 Jun 2014 ,   Source: CNBC-TV18,Sikka selected post fair assessment of CEO applicants: Shaw
3.46 pm , 12 Jun 2014 ,   Source: CNBC-TV18,Learning the business key challenge: Infosys' new CEO Sikka
12.40 pm , 12 Jun 2014 ,   Source: Moneycontrol.com,Live Blog: Sikka says to focus on learning Infy's culture
12.38 pm , 12 Jun 2014 ,   Source: Moneycontrol.com,"Bullish Infosys, but 2 factors to hamper Sikka: JP Morgan"
11.23 am , 12 Jun 2014 ,   Source: CNBC-TV18,"Prefer Wipro, HCL Tech, TCS over Infosys: Sukhani"
8.44 am , 12 Jun 2014 ,   Source: Moneycontrol.com,Vishal Sikka named Infosys CEO; Murthy to quit as chairman
5.36 pm , 11 Jun 2014 ,   Source: CNBC-TV18,"Prefer HCL Technologies, TCS, Tech Mahindra: Tulsian"
3.00 pm , 11 Jun 2014 ,   Source: CNBC-TV18,"Go long in Infosys, Wipro, HCL Tech, TCS: Sukhani"
10.42 am , 11 Jun 2014 ,   Source: CNBC-TV18,"Buy Infosys, says Sudarshan Sukhani"
8.24 pm , 10 Jun 2014 ,   Source: PTI,Over 60% of cos yet to adhere to one woman director norm
3.08 pm , 10 Jun 2014 ,   Source: CNBC-TV18,How experts see Infosys' attrition problem playing out
5.32 pm , 09 Jun 2014 ,   Source: CNBC-TV18,Buy Infosys at every dip: Baliga
5.23 pm , 09 Jun 2014 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3550: Sharekhan
2.12 pm , 06 Jun 2014 ,   Source: CNBC-TV18,"Prefer Infosys on declines, says Prakash Diwan"
11.41 am , 06 Jun 2014 ,   Source: PTI,Infosys veteran Thrikutam to lead Dell's Application Svcs
6.13 pm , 05 Jun 2014 ,   Source: PTI,Infosys exodus continues; Global Sales & Mktng head quits
5.36 pm , 05 Jun 2014 ,   Source: CNBC-TV18,Buy Infosys at around Rs 2850-2900: Sukhani
5.58 pm , 04 Jun 2014 ,   Source: CNBC-TV18,Amit Dalal positive on IT sector
10.54 am , 04 Jun 2014 ,   Source: CNBC-TV18,Forex volatility won't be an issue for IT growth: Tech Mah
2.17 pm , 03 Jun 2014 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3920: PLilladher
11.50 am , 02 Jun 2014 ,   Source: CNBC-TV18,"Accumulate IT stocks, says Nilesh Shah"
11.41 am , 02 Jun 2014 ,   Source: CNBC-TV18,"Buy Infosys 3200 Call, sell 2 lots of 3300 Call: Trivedi"
11.38 am , 02 Jun 2014 ,   Source: CNBC-TV18,Accumulate Infosys between Rs 2700-2900: Harendra Kumar
3.56 pm , 01 Jun 2014 ,   Source: PTI,"RIL rejigs investment portfolio; focus on bonds, deposits"
1.36 pm , 30 May 2014 ,   Source: CNBC-TV18,"Infosys may test Rs 2650-2700, says Aditya Agarwal"
12.45 pm , 30 May 2014 ,   Source: CNBC-TV18,Buy Infosys on every decline: Deven Choksey
8.38 pm , 29 May 2014 ,   Source: PTI,BG Srinivas to join Hong Kong-based PCCW as Group MD
6.41 pm , 29 May 2014 ,   Source: PTI,"Infosys faces shortage of leadership, former CFO Pai says"
6.40 pm , 29 May 2014 ,   Source: CNBC-TV18,Buy Infosys on correction: Siddharth Bhamre
6.27 pm , 29 May 2014 ,   Source: CNBC-TV18,"Exit Infosys, prefer Tech Mahindra, TCS: Rajesh Agarwal"
1.35 pm , 29 May 2014 ,   Source: CNBC-TV18,Buy Infosys: Harit Shah
12.57 pm , 29 May 2014 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3920: PLilladher
12.21 pm , 29 May 2014 ,   Source: CNBC-TV18,"Buy Infosys, but don't see immediate upside: Nirmal Bang"
11.56 am , 29 May 2014 ,   Source: CNBC-TV18,"Infosys may correct further, buy on dips: Ambareesh Baliga"
11.54 am , 29 May 2014 ,   Source: CNBC-TV18,"Buy Infosys on dips, says Sudarshan Sukhani"
8.48 am , 29 May 2014 ,   Source: CNBC-TV18,Infosys must get new CEO soon; exits impacting brand: Cowen
9.28 pm , 28 May 2014 ,   Source: PTI,BG Srinivas tipped to join another IT firm as CEO & MD
9.17 pm , 28 May 2014 ,   Source: Moneycontrol.com,"Infosys exodus continues: Bad news for stock, say experts  "
7.58 pm , 28 May 2014 ,   Source: CNBC-TV18,Fast-track CEO hunt to avoid instability: Ex-Infy man Bala
5.43 pm , 28 May 2014 ,   Source: Moneycontrol.com,BG Srinivas quits Infosys; co sees 10th big exit in one yr
3.15 pm , 28 May 2014 ,   Source: CNBC-TV18,Buy Infosys June futures at around Rs 3110: Chandan Taparia
5.08 pm , 27 May 2014 ,   Source: CNBC-TV18,"IT space will outperform, says Ajay Bagga"
11.53 am , 27 May 2014 ,   Source: CNBC-TV18,Good time to buy IT stocks: Vibhav Kapoor
7.04 pm , 22 May 2014 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 3320: KRChoksey
5.10 pm , 22 May 2014 ,   Source: CNBC-TV18,"Buy Infosys, TCS, HCL Tech, Wipro: Rahul Arora"
4.29 pm , 20 May 2014 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3400: Motilal Oswal
11.44 am , 20 May 2014 ,   Source: CNBC-TV18,"Buy Infosys at around Rs 2950-3000, says Siddharth Bhamre"
11.11 am , 19 May 2014 ,   Source: CNBC-TV18,"Avoid TCS, Infosys: Sudarshan Sukhani"
9.34 am , 16 May 2014 ,   Source: Moneycontrol.com,"Infosys' AGM on June 14, 2014"
1.33 pm , 14 May 2014 ,   Source: CNBC-TV18,Ritu Arora neutral on IT space
2.37 pm , 13 May 2014 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3350: Systematix
11.28 am , 12 May 2014 ,   Source: CNBC-TV18,"Prefer Infosys, Wipro, Dr Reddy’s: Ajay Bodke"
10.54 am , 12 May 2014 ,   Source: IBNLive.com,Leaving the dream: Infosys battles worker exodus
8.47 am , 10 May 2014 ,   Source: Moneycontrol.com,Infosys declares dividend payment date
6.07 pm , 08 May 2014 ,   Source: Moneycontrol.com,Sell Infosys; target of Rs 3035-2990: Systematix
11.52 am , 08 May 2014 ,   Source: CNBC-TV18,"Buy Infosys on declines, says Ambareesh Baliga"
11.12 am , 08 May 2014 ,   Source: CNBC-TV18,Prefer largecap IT stocks: Anup Bagchi
1.54 pm , 07 May 2014 ,   Source: CNBC-TV18,"Prefer IT stocks, says Parag Thakkar"
9.33 am , 07 May 2014 ,   Source: CNBC-TV18,"Top 10 stocks: Keep an eye on REC,Titan, Infosys, HDFC Bank"
4.28 pm , 05 May 2014 ,   Source: CNBC-TV18,"Prefer IT space, says Ambareesh Baliga"
2.08 pm , 05 May 2014 ,   Source: CNBC-TV18,"Buy Infosys, advises Sudarshan Sukhani"
11.15 am , 05 May 2014 ,   Source: CNBC-TV18,Parag Thakkar positive on IT space
4.26 pm , 02 May 2014 ,   Source: CNBC-TV18,"Prefer Hindalco, Infosys: Gopi Suvanam"
1.34 pm , 02 May 2014 ,   Source: CNBC-TV18,"Go long in Infosys, advises Rishi Kohli"
9.34 am , 29 Apr 2014 ,   Source: Moneycontrol.com,Ann Fudge to complete term on Infosys board; not to seek re-appointment
12.55 pm , 26 Apr 2014 ,   Source: CNBC-TV18,"Buy Infosys for long term, advises Siddharth Bhamre"
5.58 pm , 25 Apr 2014 ,   Source: CNBC-TV18,"Perfer Infosys, Wipro, Colgate, Hero Motocorp: Sinha"
4.12 pm , 23 Apr 2014 ,   Source: Moneycontrol.com,Infosys announces strategic partnership with Orange
2.58 pm , 23 Apr 2014 ,   Source: CNBC-TV18,"Short Infosys, says Ashish Chaturmohta"
4.14 pm , 22 Apr 2014 ,   Source: Moneycontrol.com,Emkay reviews 5 largecap stocks post Q4FY14 results
1.09 pm , 22 Apr 2014 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3586: Firstcall Research
1.02 pm , 22 Apr 2014 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 3735: Sushil Finance
10.38 am , 22 Apr 2014 ,   Source: CNBC-TV18,"Buy Infosys, advises Gopi Suvanam"
6.25 pm , 21 Apr 2014 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 3625: Dolat Capital
3.25 pm , 21 Apr 2014 ,   Source: CNBC-TV18,"Above Rs 3210, Infosys may test Rs 3450: Pritesh Mehta"
9.01 am , 21 Apr 2014 ,   Source: CNBC-TV18,"See IT growth at 13-14% in FY15; bet on Infosys,TCS: Kotak"
7.24 pm , 20 Apr 2014 ,   Source: PTI,Infosys Europe revenue crosses $2 bn for 1st time
12.25 pm , 19 Apr 2014 ,   Source: PTI,Infosys' chief compliance officer quits; replacement named
12.18 pm , 19 Apr 2014 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3920: Prabhudas Lilladher
3.45 pm , 17 Apr 2014 ,   Source: CNBC-TV18,"HCL Tech, TCS preferred picks in IT space: Nirmal Bang"
11.04 am , 17 Apr 2014 ,   Source: CNBC-TV18,Infosys may emerge as IT sector dark horse ahead: JPMorgan
10.12 am , 17 Apr 2014 ,   Source: CNBC-TV18,Ambit expects HCL Tech to lead sector; sees 15% upside
6.43 pm , 16 Apr 2014 ,   Source: PTI,Infosys deploys banking solution for Eastern Bank
4.12 pm , 16 Apr 2014 ,   Source: CNBC-TV18,Taher Badshah positive on Infosys
3.17 pm , 16 Apr 2014 ,   Source: CNBC-TV18,"Buy Infosys, TCS: Sudarshan Sukhani"
2.34 pm , 16 Apr 2014 ,   Source: CNBC-TV18,"Buy Infosys, says Anish Damania"
1.41 pm , 16 Apr 2014 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 3640: Angel Broking
10.57 am , 16 Apr 2014 ,   Source: CNBC-TV18,"Prefer Geometric, says Rajen Shah"
9.56 am , 16 Apr 2014 ,   Source: CNBC-TV18,Checkout: Stocks that should be on your radar for April 16
10.14 pm , 15 Apr 2014 ,   Source: CNBC-TV18,Infy revenue will continue to be broad based: Srinivas
10.04 pm , 15 Apr 2014 ,   Source: CNBC-TV18,How IT's big boys are likely to fare in Q4
4.59 pm , 15 Apr 2014 ,   Source: CNBC-TV18,Buy Infosys on dips: Ambareesh Baliga
4.26 pm , 15 Apr 2014 ,   Source: CNBC-TV18,Meeting 7-9% guidance may be challenging for Infy: Equirus
3.34 pm , 15 Apr 2014 ,   Source: CNBC-TV18,"Buy TCS, Infosys: Sudarshan Sukhani"
1.37 pm , 15 Apr 2014 ,   Source: CNBC-TV18,Rupee appreciation may hold Infosys' earnings upgrade: IIFL
12.10 pm , 15 Apr 2014 ,   Source: CNBC-TV18,Shibulal defends term: Steered Infosys through tough times
12.01 pm , 15 Apr 2014 ,   Source: CNBC-TV18,Wage hikes to hit Q1FY15 margin by 250-300 bps: Infosys
11.57 am , 15 Apr 2014 ,   Source: CNBC-TV18,See Infosys FY15 $ revenue growth at 12-13%: IDFC Sec
11.29 am , 15 Apr 2014 ,   Source: CNBC-TV18,Changes at Infosys will take time to show results: Aberdeen
11.25 am , 15 Apr 2014 ,   Source: CNBC-TV18,7-9% $ rev growth guidance positive for Infosys: Edelweiss
11.25 am , 15 Apr 2014 ,   Source: CNBC-TV18,Go long in Infosys: Siddharth Bhamre
11.22 am , 15 Apr 2014 ,   Source: CNBC-TV18,Infosys may go above Rs 4500: Sandip Agarwal
11.19 am , 15 Apr 2014 ,   Source: CNBC-TV18,Infosys may touch Rs 4200: Hitesh Shah
11.05 am , 15 Apr 2014 ,   Source: CNBC-TV18,Infosys attractively valued; good to enter now: Nilesh Shah
10.55 am , 15 Apr 2014 ,   Source: Moneycontrol.com,"Infosys Q4: No big upside seen in FY15 op margin, says CEO"
10.41 am , 15 Apr 2014 ,   Source: CNBC-TV18,"Buy United Spirits, Infosys on dips: Sudarshan Sukhani"
10.32 am , 15 Apr 2014 ,   Source: Moneycontrol.com,"Infosys Q4: Revenues in constant currency slip in US, India"
10.13 am , 15 Apr 2014 ,   Source: Moneycontrol.com,Infosys Q4: Attrition rate rises as co looks to cut flab
9.52 am , 15 Apr 2014 ,   Source: Moneycontrol.com,Infosys fixes book closure for final dividend & AGM
9.29 am , 15 Apr 2014 ,   Source: Moneycontrol.com,Infosys' Q4 consolidated PAT up at Rs 2992cr
9.28 am , 15 Apr 2014 ,   Source: CNBC-TV18,Here are top 10 stocks to focus on April 15
9.11 am , 15 Apr 2014 ,   Source: Moneycontrol.com,Infosys recommends final dividend of Rs 43/share
9.10 am , 15 Apr 2014 ,   Source: Moneycontrol.com,"Infosys Q4 net beats street, FY15 $ rev guidance at 7-9%"
8.49 am , 15 Apr 2014 ,   Source: CNBC-TV18,See flat Q4 for Infosys: Pratish Krishnan
2.15 pm , 14 Apr 2014 ,   Source: Moneycontrol.com,Investors expect seasonally muted quarter from Infosys
1.21 pm , 12 Apr 2014 ,   Source: CNBC-TV18,"Overweight on IT and pharma, buy Infosys: Patnaik"
11.49 am , 12 Apr 2014 ,   Source: Moneycontrol.com,Infosys Q4 earnings: 5 things that market is keen to know 
11.32 am , 12 Apr 2014 ,   Source: CNBC-TV18,"Infosys Q4 net may fall 1.4%, FY15 guidance key to watch"
9.59 pm , 11 Apr 2014 ,   Source: CNBC-TV18,Infosys hunts for a new CEO
5.15 pm , 11 Apr 2014 ,   Source: CNBC-TV18,Buy Infosys around Rs 3100-3200: Mehraboon Irani
4.46 pm , 11 Apr 2014 ,   Source: CNBC-TV18,KV Kamath dubs Infosys CEO Shibulal's early exit 'routine'
4.12 pm , 11 Apr 2014 ,   Source: CNBC-TV18,Infosys may test Rs 3400-3500: Hardik Ruparel
4.07 pm , 11 Apr 2014 ,   Source: CNBC-TV18,Buy Infosys post Q4 results: Pankaj Jain
3.20 pm , 11 Apr 2014 ,   Source: CNBC-TV18,Infosys may slip below Rs 3000: Kunal Bothra
3.00 pm , 11 Apr 2014 ,   Source: Moneycontrol.com,Infosys Q4 PAT seen down 3% to Rs 2788 cr: Angel
2.23 pm , 11 Apr 2014 ,   Source: Moneycontrol.com,Infosys Q4 PAT seen up 0.5% at Rs 2889 cr: Dolat Capital
2.00 pm , 11 Apr 2014 ,   Source: PTI,Infosys starts search for new chief executive
1.53 pm , 11 Apr 2014 ,   Source: Moneycontrol.com,Infosys Q4 net may dip 0.9% at Rs 2848 cr: P Lilladher
1.50 pm , 11 Apr 2014 ,   Source: Moneycontrol.com,Infosys Q4 net seen down 0.2% at Rs 2869 cr: ICICIdirect
1.30 pm , 11 Apr 2014 ,   Source: Moneycontrol.com,Infosys Q4 PAT may dip 9% at Rs 2621 cr: Motilal Oswal
12.16 pm , 11 Apr 2014 ,   Source: CNBC-TV18,Muted or mkt-beating: Analyst expectations for Infosys Q4
12.10 pm , 11 Apr 2014 ,   Source: Moneycontrol.com,Infosys commences search for S. D. Shibulal's successor
8.51 am , 11 Apr 2014 ,   Source: CNBC-TV18,Top 10 stocks to focus on April 11
5.13 pm , 10 Apr 2014 ,   Source: CNBC-TV18,Infosys may slip to Rs 3050: Abhijit Paul
3.33 pm , 10 Apr 2014 ,   Source: CNBC-TV18,"Wipro, Tech Mah, HCL Q4 to see 3% $ revenue growth: Nomura"
4.11 pm , 09 Apr 2014 ,   Source: Moneycontrol.com,Infosys Finacle achieves new global benchmarks for processing banking transactions
1.50 pm , 09 Apr 2014 ,   Source: CNBC-TV18,Infosys may move to Rs 4900: Regan Homavazir
12.37 pm , 09 Apr 2014 ,   Source: CNBC-TV18,"Sell Infosys 3300 Call, Put: Amit Gupta"
10.49 am , 07 Apr 2014 ,   Source: CNBC-TV18,Taher Badshah positive on IT space
1.05 pm , 04 Apr 2014 ,   Source: CNBC-TV18,Buy IT stocks on correction: Dhananjay Sinha
2.39 pm , 02 Apr 2014 ,   Source: CNBC-TV18,Tushar Pradhan overweight in IT space
10.07 am , 02 Apr 2014 ,   Source: CNBC-TV18,Top 10 stocks likely to sprint today
8.29 am , 01 Apr 2014 ,   Source: CNBC-TV18,Super Six stocks you can bet on April 01
2.32 pm , 31 Mar 2014 ,   Source: CNBC-TV18,IT stocks may underperform: Deven Choksey
11.58 am , 31 Mar 2014 ,   Source: CNBC-TV18,"Prefer Infosys, L&T, HDFC Bank: Sandeep Shenoy"
12.50 pm , 29 Mar 2014 ,   Source: Moneycontrol.com,"Infosys submits Form 6-K with Securities Exchange Commission, USA"
7.58 pm , 28 Mar 2014 ,   Source: PTI,Infosys' Executive Council stands dissolved starting FY15
7.08 pm , 28 Mar 2014 ,   Source: PTI,Ajay Shriram takes over as new CII President
11.15 am , 28 Mar 2014 ,   Source: CNBC-TV18,Ambit questions Corp governance at Infosys; big 3 pass test
10.39 am , 28 Mar 2014 ,   Source: CNBC-TV18,Top 10 stocks to give your portfolio a good weekend
9.39 am , 28 Mar 2014 ,   Source: Moneycontrol.com,Infosys Public Services to set up testing center for Prime Therapeutics LLC
10.02 pm , 27 Mar 2014 ,   Source: PTI,Infosys wins 3-yr contract with US-based Prime Therapeutics
1.54 pm , 27 Mar 2014 ,   Source: CNBC-TV18,March quarter will be stronger for us than Dec: Mindtree
10.33 am , 26 Mar 2014 ,   Source: Moneycontrol.com,"Infosys' FY14 results on April 15, 2014"
1.39 pm , 25 Mar 2014 ,   Source: CNBC-TV18,Gautam Chhaochharia overweight on IT services space
8.31 am , 25 Mar 2014 ,   Source: CNBC-TV18,Super Six trading stocks for short term gain
5.08 pm , 24 Mar 2014 ,   Source: CNBC-TV18,Sanjay Dutt underweight on IT sector
4.44 pm , 24 Mar 2014 ,   Source: CNBC-TV18,"Accumulate Infosys, says Sukhani"
4.37 pm , 24 Mar 2014 ,   Source: CNBC-TV18,"Buy Infosys, advises Ambareesh Baliga"
10.36 am , 24 Mar 2014 ,   Source: CNBC-TV18,Check out: Top 10 stocks for the day
1.59 pm , 21 Mar 2014 ,   Source: CNBC-TV18,Equirus Sec pegs Infosys target at Rs 3100/sh 
12.42 pm , 21 Mar 2014 ,   Source: Moneycontrol.com,Market takes latest Infosys exit in stride
12.07 pm , 21 Mar 2014 ,   Source: CNBC-TV18,Infosys may go lower till Rs 3200: Pritesh Mehta
9.40 am , 21 Mar 2014 ,   Source: CNBC-TV18,Kakal exit on expected lines; buy Infy on every dip: Quant
9.05 am , 21 Mar 2014 ,   Source: Moneycontrol.com,Infosys' senior vice president Chandra Shekar Kakal resigns
9.00 am , 21 Mar 2014 ,   Source: CNBC-TV18,"Top 10 stocks: Keep a eye on Infosys, Axis Bank,RIL"
6.37 pm , 20 Mar 2014 ,   Source: CNBC-TV18,"Kakal quits Infy, co sees 9th high-profile exit"
3.31 pm , 20 Mar 2014 ,   Source: CNBC-TV18,"Buy Infosys 3350 call, sell 3450 call: Bhavin Desai"
12.55 pm , 20 Mar 2014 ,   Source: CNBC-TV18,Persistent launches products-focused business unit
11.58 am , 20 Mar 2014 ,   Source: CNBC-TV18,Growth pangs? How to trade Infosys post its big correction
11.55 am , 20 Mar 2014 ,   Source: CNBC-TV18,"Buy Infosys, says Kawaljeet Saluja"
8.43 am , 19 Mar 2014 ,   Source: Moneycontrol.com,Infosys signs five year deal with Lansforsakringar AB
9.25 pm , 18 Mar 2014 ,   Source: CNBC-TV18,"TCS follows Infosys; lowers Q4 margins, revenue estimates"
4.31 pm , 18 Mar 2014 ,   Source: CNBC-TV18,"Stay away from Infosys, says Neeraj Deewan"
4.28 pm , 18 Mar 2014 ,   Source: CNBC-TV18,"Infosys may touch Rs 3440, says SP Tulsian"
11.25 am , 18 Mar 2014 ,   Source: CNBC-TV18,SP Tulsian positive on Infosys
11.08 am , 18 Mar 2014 ,   Source: CNBC-TV18,"Prefer TCS, Infosys, HCL Tech on dips: Parag Thakkar"
10.12 am , 18 Mar 2014 ,   Source: Moneycontrol.com,District of Columbia extends agreement with Infosys
9.59 am , 18 Mar 2014 ,   Source: Moneycontrol.com,Infosys signs multi-year application development services agreement with Volvo Car Corporation
9.22 am , 18 Mar 2014 ,   Source: CNBC-TV18,Checkout how these top 10 stocks are fairing today
4.17 pm , 14 Mar 2014 ,   Source: CNBC-TV18,Infosys may touch Rs 3700-3800: Dilip Bhat
1.11 pm , 14 Mar 2014 ,   Source: CNBC-TV18,Buy Infosys at around Rs 3200: Pritesh Mehta
11.28 am , 14 Mar 2014 ,   Source: CNBC-TV18,Buy Infosys at around Rs 3100-3200: Deven Choksey
9.20 am , 14 Mar 2014 ,   Source: CNBC-TV18,Here are top 10 stocks that should be on your radar 
4.27 pm , 13 Mar 2014 ,   Source: CNBC-TV18,"Not much downside risk from Rs 3,400/sh on Infosys: Quant"
1.56 pm , 13 Mar 2014 ,   Source: CNBC-TV18,Infosys growth concerns not an industry-wide issue: Zensar
11.15 am , 13 Mar 2014 ,   Source: CNBC-TV18,"Pick Wipro, avoid Infosys: Chandan Taparia"
10.05 am , 13 Mar 2014 ,   Source: Moneycontrol.com,Brokerages slash Infosys target price post Murthy shocker
9.05 am , 13 Mar 2014 ,   Source: CNBC-TV18,"Top ten stocks: Keep an eye on HDFC, ITC, Infosys, Mphasis"
9.04 pm , 12 Mar 2014 ,   Source: CNBC-TV18,See FY14 revenue growth at lower end of guidance: Infosys
